k,termino_racionalizado,termino_sustractivo,diferencia_absoluta,error_relativo
371,0.0013477064470179686,0.001347706447006658,1.131061390380328e-14,8.392490760009311e-12
373,0.0013404801650307335,0.0013404801650267473,3.9861777073602056e-15,2.9736939130828645e-12
375,0.0013333309629713908,0.0013333309629501855,2.120525977034049e-14,1.5903973101384798e-11
377,0.0013262576141123887,0.0013262576140959936,1.63950884118913e-14,1.236191840667688e-11
379,0.0013192589176199317,0.0013192589176469482,2.7016583414862794e-14,2.0478605870334592e-11
381,0.0013123336978743641,0.0013123336978537736,2.059051713854121e-14,1.5690001081197897e-11
383,0.0013054808038118419,0.001305480803807768,4.073781242897034e-15,3.1205217503023397e-12
385,0.0012986991082865275,0.0012986991083039356,1.7408166921861756e-14,1.340431113780441e-11
387,0.001291987507452559,0.001291987507443082,9.477011189695794e-15,7.33521890500461e-12
389,0.001285344920165085,0.0012853449201770673,1.1982168729440801e-14,9.322142672724652e-12
391,0.0012787702873996829,0.0012787702873993112,3.716645047280309e-16,2.906421179708457e-13
393,0.001272262571689502,0.0012722625717174196,2.7917555420198248e-14,2.194323407873668e-11
395,0.0012658207565795093,0.001265820756600533,2.1023764326666416e-14,1.6608800430383734e-11
397,0.0012594438460972275,0.0012594438460951096,2.1178805237331844e-15,1.6815998031957405e-12
399,0.0012531308642393948,0.001253130864256491,1.7096133536620428e-14,1.3642735985915696e-11
401,0.0012468808544739834,0.0012468808544667809,7.202571872255703e-15,5.776471622298044e-12
403,0.0012406928792570463,0.0012406928792643157,7.26935872608081e-15,5.859112152262741e-12
405,0.0012345660195638808,0.0012345660195478558,1.602494179020475e-14,1.2980222633914446e-11
407,0.0012284993744340136,0.0012284993744060557,2.795788774101471e-14,2.275775496743357e-11
410,0.0012195103814566213,0.00121951038147472,1.8098586865300526e-14,1.4840863300961004e-11
412,0.0012135904456289203,0.0012135904456158642,1.3056179401504941e-14,1.0758307671694649e-11
414,0.0012077277069973257,0.0012077277069693082,2.801751886050141e-14,2.319853945402898e-11
416,0.0012019213406070804,0.0012019213406233575,1.6277127215524878e-14,1.3542589407143263e-11
418,0.0011961705372919207,0.0011961705372982578,6.3371616981777734e-15,5.297874760002732e-12
420,0.001190474503298163,0.0011904745032893516,8.811527896224192e-15,7.401693922727616e-12
423,0.0011820314453920356,0.001182031445409848,1.7812357491764352e-14,1.5069275492799313e-11
425,0.0011764689599068074,0.0011764689598976474,9.159990474461033e-15,7.786002679736344e-12
427,0.0011709585817985947,0.0011709585817811785,1.741619001793815e-14,1.487344666895634e-11
429,0.0011654995822968808,0.001165499582270968,2.591286560327255e-14,2.2233268889041883e-11
431,0.0011600912461581213,0.0011600912461631196,4.9983888555926725e-15,4.30861699210804e-12
434,0.0011520722036055735,0.001152072203581156,2.4417533966980542e-14,2.1194447614101273e-11
436,0.0011467874826587955,0.0011467874826394109,1.938466748230283e-14,1.690345227466209e-11
438,0.0011415510238142238,0.0011415510238066418,7.58204263262563e-15,6.641878001468582e-12
440,0.0011363621689557057,0.001136362168949745,5.960726703890806e-15,5.2454462729682355e-12
443,0.0011286667337600499,0.0011286667337344625,2.5587388111092402e-14,2.2670454746061632e-11
445,0.0011235940871194689,0.0011235940871188177,6.51171824794794e-16,5.795436557201788e-13
447,0.0011185668331188364,0.0011185668330995213,1.931506170282926e-14,1.726768676751676e-11
450,0.0011111097393723855,0.0011111097393836644,1.1278955200366703e-14,1.0151072212487007e-11
452,0.0011061933366552012,0.0011061933366818266,2.6625403271030024e-14,2.4069394009854826e-11
454,0.0011013202501032012,0.0011013202500862462,1.6954970413762815e-14,1.5395131808548893e-11
457,0.0010940905940544552,0.0010940905940515222,2.9329837170077866e-15,2.6807503262950143e-12
459,0.0010893233261162214,0.0010893233261413116,2.509017299479055e-14,2.3032806140528423e-11
462,0.001082249814648635,0.0010822498146580983,9.463350242322477e-15,8.744145865615014e-12
464,0.001077584955614939,0.0010775849556239336,8.994541222939745e-15,8.346943947270387e-12
466,0.0010729601381507961,0.0010729601381740395,2.324334301417874e-14,2.1662820628395116e-11
469,0.0010660968693363168,0.0010660968693514405,1.51237529444348e-14,1.4186096385265508e-11
471,0.0010615699289482866,0.0010615699289360236,1.2262977092114546e-14,1.1551737438779623e-11
474,0.0010548511469293859,0.0010548511469323785,2.9926148364944893e-15,2.8370020217599688e-12
476,0.0010504190090545225,0.001050419009061443,6.920462466974975e-15,6.588287537945503e-12
479,0.0010438401987449264,0.001043840198747148,2.2215302514227986e-15,2.12822829978562e-12
481,0.0010394999162577174,0.001039499916259956,2.2386606457480696e-15,2.1535938682971965e-12
484,0.0010330567487538778,0.0010330567487812914,2.7413618250426985e-14,2.6536410786236667e-11
486,0.0010288054954313297,0.0010288054954230574,8.272245735629902e-15,8.040631365564138e-12
489,0.0010224938185136923,0.0010224938185388055,2.5113158080847242e-14,2.4560694281117503e-11
491,0.0010183288828984585,0.0010183288828784498,2.0008734252785487e-14,1.9648597411707348e-11
494,0.0010121447121083822,0.0010121447120923222,1.606006994059328e-14,1.586736535642103e-11
496,0.0010080634917419321,0.0010080634917244424,1.7489698925232666e-14,1.7349798964557773e-11
499,0.001002003001993972,0.0010020030019859405,8.03155285333812e-15,8.015497795271512e-12
501,0.000998002997994028,0.0009980029980170002,2.2972292471057365e-14,2.3018259982416236e-11
504,0.000992062515686473,0.0009920625157064933,2.0020226795813834e-14,2.0180408471496905e-11
507,0.0009861923347383422,0.0009861923347216361,1.6706037594960144e-14,1.6939938596655804e-11
509,0.0009823173232344563,0.0009823173232348381,3.8185600514939466e-16,3.887297883458526e-13
512,0.0009765615686792017,0.0009765615686774254,1.7763568394002505e-15,1.818991138267678e-12
515,0.0009708728712678328,0.0009708728712212178,4.6615055565579766e-14,4.801355248984e-11
517,0.000967117083834184,0.0009671170838601029,2.591882871522122e-14,2.680009395808078e-11
520,0.0009615375725437467,0.0009615375724933983,5.034839732631635e-14,5.236238163124475e-11
523,0.0009560220707665394,0.0009560220707953704,2.8830995750517285e-14,3.015724911810934e-11
525,0.0009523800885449208,0.0009523800885062883,3.863250865043799e-14,4.05641708757919e-11
528,0.0009469688477746225,0.0009469688477565796,1.804285887363477e-14,1.9053276056583596e-11
531,0.0009416187508042638,0.0009416187508577423,5.3478488998282003e-14,5.6794205672523496e-11
534,0.0009363287671240073,0.0009363287671249054,8.981530796869919e-16,9.592283300722731e-13
536,0.0009328350091593709,0.0009328350091664106,7.03972470594838e-15,7.546591451678325e-12
539,0.0009276429865292112,0.0009276429865394675,1.0256335711278375e-14,1.1056339410975976e-11
542,0.0009225084400167695,0.0009225084399986372,1.8132305552864825e-14,1.965543594651038e-11
545,0.0009174304204783702,0.0009174304204861983,7.82804810556259e-15,8.532579616752688e-12
548,0.0009124079995544182,0.0009124079995217471,3.2671131425243694e-14,3.5807589851468756e-11
551,0.0009074402691035915,0.0009074402690885108,1.5080710118187124e-14,1.661895623508586e-11
553,0.0009041583928549734,0.0009041583928137698,4.1203694102487365e-14,4.557132293201687e-11
556,0.0008992798482875488,0.000899279848340484,5.293519528964952e-14,5.886398476564466e-11
559,0.0008944536672206058,0.000894453667228845,8.239177569369094e-15,9.211407892117238e-12
562,0.0008896790110954245,0.0008896790111521113,5.668686006710111e-14,6.371608114853126e-11
565,0.0008849550591633127,0.0008849550591776278,1.431515496419511e-14,1.617613777780928e-11
568,0.0008802810080152702,0.0008802810079941992,2.1071035541386784e-14,2.3936714923447792e-11
571,0.0008756560711264844,0.000875656071116282,1.0202450863305845e-14,1.1651207819733314e-11
574,0.0008710794784151065,0.0008710794784292375,1.4130949015089822e-14,1.622234177850281e-11
577,0.0008665504758147945,0.0008665504758482712,3.3476693639400423e-14,3.8632133469112895e-11
580,0.0008620683248605201,0.0008620683248636851,3.1650029819196845e-15,3.671406187475653e-12
583,0.0008576323022871647,0.0008576323023135046,2.633993283901459e-14,3.071238428026826e-11
586,0.0008532416996404454,0.0008532416995876702,5.2775275469207905e-14,6.18526678799774e-11
589,0.0008488958228997299,0.0008488958228554111,4.4318823784472716e-14,5.2207612040173246e-11
592,0.0008445939921123214,0.000844593992155751,4.3429669582817354e-14,5.142076546649376e-11
595,0.0008403355410388056,0.0008403355410564473,1.7641704069815134e-14,2.0993642668030942e-11
598,0.0008361198168090736,0.0008361198167676775,4.1396031567886293e-14,4.9509688367234335e-11
601,0.0008319461795886475,0.0008319461795736061,1.504146199954315e-14,1.807984983713771e-11
604,0.0008278140022549485,0.0008278140022639491,9.000612755105664e-15,1.0872747659000908e-11
608,0.0008223678648939924,0.0008223678648846544,9.338016471183153e-15,1.1355035708243382e-11
611,0.0008183300575580336,0.0008183300575410613,1.6972317648522584e-14,2.0740186055452274e-11
614,0.0008143317075438682,0.0008143317074882361,5.563203977348996e-14,6.831619014477961e-11
617,0.0008103722393005135,0.0008103722393570933,5.657984931267679e-14,6.981957990258235e-11
620,0.0008064510884166467,0.0008064510884651099,4.846318658879856e-14,6.009439045329978e-11
624,0.0008012815368172265,0.0008012815368374504,2.022394838402386e-14,2.5239503788338223e-11
627,0.0007974476587537731,0.0007974476587833124,2.9539305029802065e-14,3.704231206342143e-11
630,0.0007936502937454056,0.000793650293758219,1.2813426535085437e-14,1.6144927603587385e-11
633,0.000789888922650466,0.0007898889226680694,1.7603431733126396e-14,2.228595847889374e-11
637,0.0007849288727524842,0.0007849288728039028,5.1418613290776793e-14,6.55073536924038e-11
640,0.0007812495231634239,0.0007812495231291905,3.423335833557806e-14,4.381872541433479e-11
643,0.0007776045064784072,0.0007776045064247228,5.3684378990837e-14,6.90381531274314e-11
647,0.000772797065521403,0.0007727970655651006,4.369768435985577e-14,5.6544837331095616e-11
650,0.0007692303140651723,0.000769230314062952,2.2203376290330645e-15,2.8864406256939956e-12
653,0.0007656963351524673,0.0007656963351792001,2.6732847706323337e-14,3.49131195737018e-11
657,0.0007610345668389558,0.0007610345668354057,3.5501115935865357e-15,4.664849335730347e-12
660,0.0007575753227875986,0.0007575753228366011,4.9002468749392847e-14,6.468329587225964e-11
664,0.0007530116212149836,0.0007530116212137727,1.2108369862318114e-15,1.6079924294901677e-12
667,0.0007496247661639504,0.000749624766172019,8.068632567637124e-15,1.0763561893674727e-11
670,0.000746268241107248,0.0007462682410732668,3.398117291025793e-14,4.553479705881576e-11
674,0.000741839354357843,0.0007418393543048296,5.301336626628572e-14,7.146205705435455e-11
677,0.0007385520343728896,0.0007385520343632379,9.651676159683209e-15,1.3068376648476128e-11
681,0.0007342139948089646,0.0007342139948605109,5.154622388647834e-14,7.020599477934245e-11
685,0.0007299266183993662,0.0007299266184190856,1.9719360692949106e-14,2.7015538543026543e-11
688,0.0007267438022118066,0.0007267438022608985,4.90919154286229e-14,6.75505113070304e-11
692,0.0007225429753841393,0.000722542975381657,2.4822808739055624e-15,3.4354785230399065e-12
695,0.000719424088078404,0.0007194240880608049,1.7599094924436454e-14,2.4462754606179484e-11
699,0.0007153072162629373,0.0007153072162964236,3.3486234618518296e-14,4.681377994963384e-11
703,0.0007112371935573645,0.0007112371935136252,4.3739209303061966e-14,6.14973593890576e-11
706,0.0007082149422320082,0.0007082149422785733,4.6565073845428184e-14,6.574991724782568e-11
710,0.0007042250028641868,0.0007042250028916897,2.7502848089222542e-14,3.9054063654889285e-11
714,0.0007002797686332253,0.0007002797685800033,5.322196676427193e-14,7.600100580964689e-11
717,0.0006973497306160064,0.0006973497306717036,5.569720032405634e-14,7.986982410512444e-11
721,0.000693480942499433,0.0006934809424592459,4.0187146145564956e-14,5.794989261092465e-11
725,0.0006896548443973763,0.0006896548444501605,5.2784165927022286e-14,7.653707699703805e-11
728,0.0006868128628352276,0.0006868128627957049,3.952274705426584e-14,5.754514685574211e-11
732,0.0006830597905937995,0.0006830597906173352,2.3535752340098082e-14,3.4456357502229656e-11
736,0.0006793475125590741,0.0006793475125732584,1.4184291761976109e-14,2.0879287109692158e-11
740,0.0006756753672045933,0.0006756753672334526,2.885929342721916e-14,4.271177377179804e-11
744,0.0006720427072302417,0.0006720427072650637,3.482197169502044e-14,5.181511728404254e-11
748,0.0006684488991818644,0.0006684488992050319,2.3167557282322004e-14,3.465868118068188e-11
752,0.0006648933230830245,0.0006648933231190313,3.6006787829112596e-14,5.415423283565816e-11
755,0.0006622513651808803,0.0006622513651564077,2.4472611437342806e-14,3.6953659477407974e-11
759,0.0006587612424463936,0.0006587612424482359,1.842276331487369e-15,2.7965766848180715e-12
763,0.000655307713349804,0.0006553077133730767,2.3272724893053098e-14,3.551419343759516e-11
767,0.00065189020537103,0.0006518902054040154,3.298544163504724e-14,5.0599688971048795e-11
771,0.0006485081578710565,0.0006485081578375684,3.348807776221152e-14,5.1638637626621785e-11
775,0.0006451610217853265,0.0006451610217936832,8.356705084866523e-15,1.29528982729635e-11
779,0.0006418482593265802,0.0006418482593062436,2.0336596989745104e-14,3.168443116303225e-11
783,0.0006385693436968029,0.0006385693436641304,3.2672432467850676e-14,5.1165050108267914e-11
787,0.0006353237588079552,0.0006353237588427874,3.48321631954418e-14,5.482584699932624e-11
791,0.0006321109990111789,0.0006321109990494733,3.829445441305701e-14,6.058185108780202e-11
796,0.0006281404556781206,0.0006281404556602865,1.7834041535214062e-14,2.8391805326343764e-11
800,0.0006249997558595657,0.000624999755814315,4.525069555172401e-14,7.240114116443209e-11
804,0.0006218903067490338,0.0006218903067747306,2.569678411029619e-14,4.132044482993723e-11
808,0.0006188116442278149,0.000618811644244488,1.6673077848916584e-14,2.694370412134392e-11
812,0.000615763313322378,0.0006157633133625495,4.0171533634281165e-14,6.523859535822928e-11
817,0.0006119948748239126,0.0006119948748164461,7.466466681038675e-15,1.2200211126256538e-11
821,0.0006090131724134933,0.0006090131723794912,3.40020980121869e-14,5.583146564373646e-11
825,0.0006060603834489767,0.0006060603834612266,1.2249858245827472e-14,2.0212273529769113e-11
829,0.0006031360894009997,0.0006031360893530291,4.797063354183839e-14,7.953533934518838e-11
834,0.0005995201682107721,0.000599520168179879,3.0893148282584715e-14,5.152978985641676e-11
838,0.0005966584988058686,0.0005966584988073009,1.4323394900706e-15,2.4006018399758553e-12
842,0.0005938240186300681,0.0005938240186651456,3.507740972685802e-14,5.907037880983732e-11
847,0.0005903185664250237,0.0005903185664237753,1.2483503813998098e-15,2.1147062830156853e-12
851,0.0005875438629801464,0.0005875438629345808,4.55655478626138e-14,7.755258923392669e-11
856,0.0005841119502413724,0.000584111950274746,3.33736944330143e-14,5.713578436329423e-11
860,0.0005813951523137656,0.0005813951522668503,4.6915271147141e-14,8.069429364939374e-11
864,0.0005787035098971341,0.0005787035098592241,3.790999632269365e-14,6.550849558426255e-11
869,0.0005753738026150675,0.0005753738025759958,3.907171895051187e-14,6.790667001683313e-11
873,0.0005727374982656117,0.0005727374982598121,5.79961426105946e-15,1.012612982146638e-11
878,0.0005694758973218692,0.0005694758973504577,2.858845972453228e-14,5.0201351556717435e-11
883,0.0005662512340654246,0.0005662512340904868,2.5062200578740423e-14,4.4259860413557595e-11
887,0.0005636976788302858,0.0005636976787855019,4.478383809625175e-14,7.944655402729618e-11
892,0.0005605379404692921,0.0005605379404869382,1.7646040878505076e-14,3.1480546818528474e-11
896,0.0005580355405113479,0.0005580355405072623,4.085599046577126e-15,7.321395771375683e-12
901,0.000554938785817394,0.0005549387858536647,3.6270791058112817e-14,6.535998561478805e-11
906,0.0005518762116074211,0.0005518762116025755,4.845624769489465e-15,8.780274756499951e-12
